[22:39:11] - C:\Developpement\Github\Universal-XML-Scraper2\Universal XML Scraper V2.au3 (In Progress)
[22:39:11] - WIN_10(X64) - 040C
[22:39:11] - > Dev version
[22:39:11] - Starting files installation
[22:39:11] - > Ending files installation
[22:39:11] - > Verbose LVL : 3
[22:39:11] - > Path to ini : C:\Developpement\Github\Universal-XML-Scraper2\UXS-config.ini
[22:39:11] - > Path to log : C:\Developpement\Github\Universal-XML-Scraper2\log.txt
[22:39:11] - > Path to language : C:\Developpement\Github\Universal-XML-Scraper2\LanguageFiles
[22:39:11] - Language Selected : 040c
[22:39:11] - > Update Checking
[22:39:12] - > File Downloaded : C:\Developpement\Github\Universal-XML-Scraper2\changelog.txt
[22:39:12] - > -In 1 try and 1.03s
[22:39:12] - Local : In Progress - Github : 1.5.0.11
[22:39:12] - > _XML_GetNodeAttributeValue (Profil) = ScreenScraper(MIX)-Recalbox v4
[22:39:12] - > _XML_GetNodeAttributeValue (Profil) = ScreenScraper-Recalbox v0
[22:39:12] - > _XML_GetNodeAttributeValue (Profil) = ScreenScraper-Recalbox v4
[22:39:12] - Profil selected : C:\Developpement\Github\Universal-XML-Scraper2\ProfilsFiles\Screenscraper-RecalboxV4.xml
[22:39:12] - --------------------------------------------------------------------------------
[22:39:12] - http://www.screenscraper.fr/api/systemesListe.php?devid=Screech&devpassword=Screech201601281533y&softname=UniversalXMLScraper(TestDev)&output=XML
[22:39:12] - --------------------------------------------------------------------------------
[22:39:19] - > File Downloaded : C:\Developpement\Github\Universal-XML-Scraper2\Ressources\systemlist.xml
[22:39:19] - > -In 1 try and 6.95s
[22:39:19] - > systemlist.xml Opened
[22:39:19] - > GUI Constructed
[22:39:19] - > _XML_GetValue (Profil/AutoConf/Source_RootPath) = \\SYNO-SCREECH\Emulation\roms
[22:39:19] - > _XML_GetValue (Profil/AutoConf/Target_XMLName) = gamelist.xml
[22:39:19] - > _XML_GetValue (Profil/AutoConf/Target_RomPath) = ./
[22:39:19] - > _XML_GetValue (Profil/AutoConf/Source_ImagePath) = downloaded_images
[22:39:19] - > _XML_GetValue (Profil/AutoConf/Target_ImagePath) = ./downloaded_images/
[22:39:19] - > _XML_GetValue (Profil/General/Source_Image) = Screenscraper.jpg
[22:39:19] - > _XML_GetValue (Profil/General/Target_Image) = RecalboxV4.jpg
[22:39:19] - > SSH Enable
[22:39:19] - > _XML_GetValue (Profil/Plink/Command) = 4 Elements
[22:39:19] - > GUI Refresh
[22:39:26] - > _XML_GetNodeAttributeValue (Profil) = ScreenScraper(MIX)-Recalbox v4
[22:39:26] - > _XML_GetNodeAttributeValue (Profil) = ScreenScraper-Recalbox v0
[22:39:26] - > _XML_GetNodeAttributeValue (Profil) = ScreenScraper-Recalbox v4
[22:39:29] - > Value selected : C:\Developpement\Github\Universal-XML-Scraper2\ProfilsFiles\Screenscraper(MIX)-RecalboxV4.xml
[22:39:29] - Profil selected : C:\Developpement\Github\Universal-XML-Scraper2\ProfilsFiles\Screenscraper(MIX)-RecalboxV4.xml
[22:39:29] - > _XML_GetValue (Profil/AutoConf/Source_RootPath) = \\SYNO-SCREECH\Emulation\roms
[22:39:29] - > _XML_GetValue (Profil/AutoConf/Target_XMLName) = gamelist.xml
[22:39:29] - > _XML_GetValue (Profil/AutoConf/Target_RomPath) = ./
[22:39:29] - > _XML_GetValue (Profil/AutoConf/Source_ImagePath) = downloaded_images
[22:39:29] - > _XML_GetValue (Profil/AutoConf/Target_ImagePath) = ./downloaded_images/
[22:39:29] - > _XML_GetValue (Profil/General/Source_Image) = Screenscraper (MIX).jpg
[22:39:29] - > _XML_GetValue (Profil/General/Target_Image) = RecalboxV4.jpg
[22:39:29] - > SSH Enable
[22:39:29] - > _XML_GetValue (Profil/Plink/Command) = 4 Elements
[22:39:29] - > GUI Refresh
[22:39:32] - > $vTarget_XMLName = \\SYNO-SCREECH\Emulation\roms\sega32x\gamelist.xml
[22:39:32] - > $vSource_RomPath = \\SYNO-SCREECH\Emulation\roms\sega32x
[22:39:32] - > $vTarget_RomPath = ./
[22:39:32] - > $vSource_ImagePath = \\SYNO-SCREECH\Emulation\roms\sega32x\downloaded_images
[22:39:32] - > $vTarget_ImagePath = ./downloaded_images/
[22:39:32] - > $vScrape_Mode = 0
[22:39:32] - > $MissingRom_Mode = 0
[22:39:32] - > $CountryPic_Mode = 0
[22:39:32] - > GUI Desactivated (Scrape in progress)
[22:39:32] - > vScrape_Mode = 0 And \\SYNO-SCREECH\Emulation\roms\sega32x\gamelist.xml = 30432 ---> _XML_Make
[22:39:32] - > _XML_GetValue (Profil/Root/Target_Value) = gameList
[22:39:32] - > _XML_GetValue (Data/systeme/noms/*) = 138 Elements
[22:41:59] - > _XML_GetValue (/Profil/Element[6]/Target_Type) = XML_Value
[22:41:59] - > _XML_GetValue (/Profil/Element[6]/Source_Type) = XML_Value
[22:41:59] - > _XML_GetValue (/Profil/Element[6]/Source_Value) = Data/jeu/noms/nom_%COUNTRY%
[22:41:59] - > _XML_GetValue (/Profil/Country/Source_Value) = Data/jeu/region
[22:41:59] - > _XML_GetValue (Data/jeu/region) = Monde
[22:41:59] - > _XML_GetValue (Data/jeu/noms/nom_) = EMPTY
[22:41:59] - > _XML_GetValue (Data/jeu/noms/nom_fr) = EMPTY
[22:41:59] - > _XML_GetValue (Data/jeu/noms/nom_eu) = EMPTY
[22:41:59] - > _XML_GetValue (Data/jeu/noms/nom_us) = NBA Jam : Tournament Edition
[22:41:59] - > _XML_GetValue (/Profil/Element[6]/Target_Value) = gameList/game/name
[22:41:59] - > Write Value : name = NBA Jam : Tournament Edition
[22:41:59] - > _XML_GetValue (/Profil/Element[7]/Target_Type) = XML_Value
[22:41:59] - > _XML_GetValue (/Profil/Element[7]/Source_Type) = XML_Value
[22:41:59] - > _XML_GetValue (/Profil/Element[7]/Source_Value) = Data/jeu/synopsis/synopsis_%LANG%
[22:41:59] - > _XML_GetValue (Data/jeu/synopsis/synopsis_fr) = NBA Jam : Tournament Edition sur Megadrive 32X reprend le principe de NBA Jam sorti quelques mois plus tôt en ajoutant un mode tournoi. Les matches se disputent toujours en deux contre deux, avec des règles atténuées au profit de l'action. L'intérêt du mode tournoi réside dans les bonus à débloquer, à savoir deux nouveaux joueurs pour pratiquement toutes les équipes ainsi qu'un mode de difficulté supérieur.
[22:41:59] - > _XML_GetValue (/Profil/Element[7]/Target_Value) = gameList/game/desc
[22:41:59] - > Write Value : desc = NBA Jam : Tournament Edition sur Megadrive 32X reprend le principe de NBA Jam sorti quelques mois plus tôt en ajoutant un mode tournoi. Les matches se disputent toujours en deux contre deux, avec des règles atténuées au profit de l'action. L'intérêt du mode tournoi réside dans les bonus à débloquer, à savoir deux nouveaux joueurs pour pratiquement toutes les équipes ainsi qu'un mode de difficulté supérieur.
[22:41:59] - > _XML_GetValue (/Profil/Element[8]/Target_Type) = XML_Path
[22:41:59] - > _XML_GetValue (/Profil/Element[8]/Source_Type) = MIX_Template
[22:41:59] - > _XML_GetValue (/Profil/Element[8]/Source_Download_Tag) = -image
[22:41:59] - > _XML_GetValue (/Profil/Element[8]/Source_Download_Ext) = png
[22:41:59] - > _XML_GetValue (/Profil/Element[8]/Source_Download_Path) = %Local_Path_File%
[22:41:59] - > _XML_GetValue (/Profil/General/Target_Width) = 1280
[22:41:59] - > _XML_GetValue (/Profil/General/Target_Height) = 1024
[22:41:59] - > _XML_GetValue (/Profil/Root/Root_Game) = Data/jeu
[22:41:59] - > _XML_GetValue (/Profil/Root/Root_System) = Data/systeme
[22:41:59] - > _XML_GetValue (/Profil/Element[1]/Source_Type) = Fixe_Value
[22:41:59] - > _XML_GetValue (/Profil/Element[1]/Name) = FondFixeTEMP
[22:41:59] - > _XML_GetValue (/Profil/Element[1]/Source_Value) = Black.jpg
[22:41:59] - > _XML_GetValue (/Profil/Element[1]/Target_Width) = %1
[22:41:59] - > _XML_GetValue (/Profil/Element[1]/Target_Height) = %1
[22:41:59] - > _XML_GetValue (/Profil/Element[1]/Target_TopLeftX) = CENTER
[22:41:59] - > _XML_GetValue (/Profil/Element[1]/Target_TopLeftY) = CENTER
[22:41:59] - > _XML_GetValue (/Profil/Element[1]/Target_TopRightX) = EMPTY
[22:41:59] - > _XML_GetValue (/Profil/Element[1]/Target_TopRightY) = EMPTY
[22:41:59] - > _XML_GetValue (/Profil/Element[1]/Target_BottomLeftX) = EMPTY
[22:41:59] - > _XML_GetValue (/Profil/Element[1]/Target_BottomLeftY) = EMPTY
[22:41:59] - > _XML_GetValue (/Profil/Element[1]/Target_Maximize) = EMPTY
[22:41:59] - > _XML_GetValue (/Profil/Element[1]/Target_OriginX) = EMPTY
[22:41:59] - > _XML_GetValue (/Profil/Element[1]/Target_OriginY) = EMPTY
[22:41:59] - > C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\FondFixeTEMP.png Created
[22:41:59] - > _XML_GetValue (/Profil/Element[2]/Source_Type) = XML_Value
[22:41:59] - > _XML_GetValue (/Profil/Element[2]/Name) = fanartTEMP
[22:41:59] - > _XML_GetValue (/Profil/Element[2]/Source_Value) = medias/media_fanart
[22:41:59] - > _XML_GetValue (/Profil/Element[2]/source_Origin) = Game
[22:41:59] - > _XML_GetValue (/Profil/Element[2]/Target_Width) = %1
[22:41:59] - > _XML_GetValue (/Profil/Element[2]/Target_Height) = -1
[22:41:59] - > _XML_GetValue (/Profil/Element[2]/Target_TopLeftX) = CENTER
[22:41:59] - > _XML_GetValue (/Profil/Element[2]/Target_TopLeftY) = CENTER
[22:41:59] - > _XML_GetValue (/Profil/Element[2]/Target_TopRightX) = EMPTY
[22:41:59] - > _XML_GetValue (/Profil/Element[2]/Target_TopRightY) = EMPTY
[22:41:59] - > _XML_GetValue (/Profil/Element[2]/Target_BottomLeftX) = EMPTY
[22:41:59] - > _XML_GetValue (/Profil/Element[2]/Target_BottomLeftY) = EMPTY
[22:41:59] - > _XML_GetValue (/Profil/Element[2]/Target_Maximize) = Yes
[22:41:59] - > _XML_GetValue (/Profil/Element[2]/Target_OriginX) = EMPTY
[22:41:59] - > _XML_GetValue (/Profil/Element[2]/Target_OriginY) = EMPTY
[22:41:59] - > _XML_GetValue (Data/jeu/medias/media_fanart) = http://www.screenscraper.fr/api/mediaJeu.php?devid=Screech&devpassword=Screech201601281533y&softname=UniversalXMLScraper(TestDev)&crc=&md5=&sha1=&systemeid=19&jeuid=12679&media=fanart&mediaformat=jpg
[22:42:00] - > File Downloaded : C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\fanartTEMP.png
[22:42:00] - > -In 1 try and 1.02s
[22:42:00] - Resize Max : C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\fanartTEMP.png
[22:42:00] - > Origine = 1920x1080
[22:42:00] - > Finale = 1280x720
[22:42:01] - > C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\fanartTEMP.png Created
[22:42:01] - > _XML_GetValue (/Profil/Element[3]/Source_Type) = GDI_Function
[22:42:01] - > _XML_GetValue (/Profil/Element[3]/Source_Function) = Transparency
[22:42:01] - > _XML_GetValue (/Profil/Element[3]/Target_Width) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[3]/Target_Height) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[3]/Target_TopLeftX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[3]/Target_TopLeftY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[3]/Target_TopRightX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[3]/Target_TopRightY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[3]/Target_BottomLeftX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[3]/Target_BottomLeftY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[3]/Target_Maximize) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[3]/Target_OriginX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[3]/Target_OriginY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[3]/Source_Value) = 0.85
[22:42:01] - Transparency (0.85) : C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\fanartTEMP.png
[22:42:01] - > _XML_GetValue (/Profil/Element[4]/Source_Type) = XML_Value
[22:42:01] - > _XML_GetValue (/Profil/Element[4]/Name) = fanartTEMP
[22:42:01] - > _XML_GetValue (/Profil/Element[4]/Source_Value) = medias/media_photos/media_photo_%COUNTRY%
[22:42:01] - > _XML_GetValue (/Profil/Element[4]/source_Origin) = System
[22:42:01] - > _XML_GetValue (/Profil/Element[4]/Target_Width) = %1
[22:42:01] - > _XML_GetValue (/Profil/Element[4]/Target_Height) = -1
[22:42:01] - > _XML_GetValue (/Profil/Element[4]/Target_TopLeftX) = CENTER
[22:42:01] - > _XML_GetValue (/Profil/Element[4]/Target_TopLeftY) = CENTER
[22:42:01] - > _XML_GetValue (/Profil/Element[4]/Target_TopRightX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[4]/Target_TopRightY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[4]/Target_BottomLeftX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[4]/Target_BottomLeftY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[4]/Target_Maximize) = Yes
[22:42:01] - > _XML_GetValue (/Profil/Element[4]/Target_OriginX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[4]/Target_OriginY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Country/Source_Value) = Data/jeu/region
[22:42:01] - > _XML_GetValue (Data/jeu/region) = Monde
[22:42:01] - > _XML_GetValue (Data/systeme[id=19]/medias/media_photos/media_photo_) = EMPTY
[22:42:01] - > _XML_GetValue (Data/systeme[id=19]/medias/media_photos/media_photo_fr) = EMPTY
[22:42:01] - > _XML_GetValue (Data/systeme[id=19]/medias/media_photos/media_photo_eu) = http://www.screenscraper.fr/api/mediaSysteme.php?devid=Screech&devpassword=Screech201601281533y&softname=UniversalXMLScraper(TestDev)&crc=&md5=&sha1=&systemeid=19&media=photo&mediaformat=png
[22:42:01] - > _XML_GetValue (Data/systeme[id=19]/medias/media_photos/media_photo_us) = EMPTY
[22:42:01] - > _XML_GetValue (Data/systeme[id=19]/medias/media_photos/media_photo_origine) = EMPTY
[22:42:01] - > _XML_GetValue (Data/systeme[id=19]/medias/media_photos/media_photo_jp) = EMPTY
[22:42:01] - > _XML_GetValue (Data/systeme[id=19]/medias/media_photos/media_photo_xx) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[5]/Source_Type) = GDI_Function
[22:42:01] - > _XML_GetValue (/Profil/Element[5]/Source_Function) = Transparency
[22:42:01] - > _XML_GetValue (/Profil/Element[5]/Target_Width) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[5]/Target_Height) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[5]/Target_TopLeftX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[5]/Target_TopLeftY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[5]/Target_TopRightX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[5]/Target_TopRightY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[5]/Target_BottomLeftX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[5]/Target_BottomLeftY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[5]/Target_Maximize) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[5]/Target_OriginX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[5]/Target_OriginY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[5]/Source_Value) = 0.85
[22:42:01] - Transparency (0.85) : C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\fanartTEMP.png
[22:42:01] - > _XML_GetValue (/Profil/Element[6]/Source_Type) = GDI_Function
[22:42:01] - > _XML_GetValue (/Profil/Element[6]/Source_Function) = Merge
[22:42:01] - Merging C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\fanartTEMP.png on C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\FondFixeTEMP-MER_Temp.PNG
[22:42:01] - > _XML_GetValue (/Profil/Element[7]/Source_Type) = GDI_Function
[22:42:01] - > _XML_GetValue (/Profil/Element[7]/Source_Function) = Transparency
[22:42:01] - > _XML_GetValue (/Profil/Element[7]/Target_Width) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[7]/Target_Height) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[7]/Target_TopLeftX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[7]/Target_TopLeftY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[7]/Target_TopRightX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[7]/Target_TopRightY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[7]/Target_BottomLeftX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[7]/Target_BottomLeftY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[7]/Target_Maximize) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[7]/Target_OriginX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[7]/Target_OriginY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[7]/Source_Value) = 0.85
[22:42:01] - Transparency (0.85) : C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\FondFixeTEMP.png
[22:42:01] - > _XML_GetValue (/Profil/Element[8]/Source_Type) = GDI_Function
[22:42:01] - > _XML_GetValue (/Profil/Element[8]/Source_Function) = TransparencyZone
[22:42:01] - > _XML_GetValue (/Profil/Element[8]/Target_Width) = %0.359
[22:42:01] - > _XML_GetValue (/Profil/Element[8]/Target_Height) = %0.68
[22:42:01] - > _XML_GetValue (/Profil/Element[8]/Target_TopLeftX) = %0.610
[22:42:01] - > _XML_GetValue (/Profil/Element[8]/Target_TopLeftY) = %0.22
[22:42:01] - > _XML_GetValue (/Profil/Element[8]/Target_TopRightX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[8]/Target_TopRightY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[8]/Target_BottomLeftX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[8]/Target_BottomLeftY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[8]/Target_Maximize) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[8]/Target_OriginX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[8]/Target_OriginY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[8]/Source_Value) = 0.50
[22:42:01] - Transparency (0.50) : C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\FondFixeTEMP-CutCrop_Temp.png
[22:42:01] - Merging C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\FondFixeTEMP-CutCrop_Temp.PNG on C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\FondFixeTEMP-CutHole_Temp-MER_Temp.PNG
[22:42:01] - > _XML_GetValue (/Profil/Element[9]/Source_Type) = XML_Value
[22:42:01] - > _XML_GetValue (/Profil/Element[9]/Name) = PicTEMP
[22:42:01] - > _XML_GetValue (/Profil/Element[9]/Source_Value) = medias/media_boxs/media_boxs3d/media_box3d_%COUNTRY%
[22:42:01] - > _XML_GetValue (/Profil/Element[9]/source_Origin) = Game
[22:42:01] - > _XML_GetValue (/Profil/Element[9]/Target_Width) = %0.250
[22:42:01] - > _XML_GetValue (/Profil/Element[9]/Target_Height) = %0.277
[22:42:01] - > _XML_GetValue (/Profil/Element[9]/Target_TopLeftX) = %0.016
[22:42:01] - > _XML_GetValue (/Profil/Element[9]/Target_TopLeftY) = %0.195
[22:42:01] - > _XML_GetValue (/Profil/Element[9]/Target_TopRightX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[9]/Target_TopRightY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[9]/Target_BottomLeftX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[9]/Target_BottomLeftY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[9]/Target_Maximize) = Yes
[22:42:01] - > _XML_GetValue (/Profil/Element[9]/Target_OriginX) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Element[9]/Target_OriginY) = EMPTY
[22:42:01] - > _XML_GetValue (/Profil/Country/Source_Value) = Data/jeu/region
[22:42:01] - > _XML_GetValue (Data/jeu/region) = Monde
[22:42:01] - > _XML_GetValue (Data/jeu/medias/media_boxs/media_boxs3d/media_box3d_) = EMPTY
[22:42:01] - > _XML_GetValue (Data/jeu/medias/media_boxs/media_boxs3d/media_box3d_fr) = EMPTY
[22:42:01] - > _XML_GetValue (Data/jeu/medias/media_boxs/media_boxs3d/media_box3d_eu) = EMPTY
[22:42:01] - > _XML_GetValue (Data/jeu/medias/media_boxs/media_boxs3d/media_box3d_us) = http://www.screenscraper.fr/api/mediaJeu.php?devid=Screech&devpassword=Screech201601281533y&softname=UniversalXMLScraper(TestDev)&crc=&md5=&sha1=&systemeid=19&jeuid=12679&media=box-3D(usa)&mediaformat=png
[22:42:02] - > File Downloaded : C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\PicTEMP.png
[22:42:02] - > -In 1 try and 0.51s
[22:42:02] - Resize Max : C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\PicTEMP.png
[22:42:02] - > Origine = 325x600
[22:42:02] - > Finale = 153x283
[22:42:02] - > C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\PicTEMP.png Created
[22:42:02] - > _XML_GetValue (Data/jeu/medias/media_boxs/media_boxs3d/media_box3d_origine) = EMPTY
[22:42:02] - > _XML_GetValue (Data/jeu/medias/media_boxs/media_boxs3d/media_box3d_jp) = EMPTY
[22:42:02] - > _XML_GetValue (Data/jeu/medias/media_boxs/media_boxs3d/media_box3d_xx) = EMPTY
[22:42:02] - > _XML_GetValue (/Profil/Element[10]/Source_Type) = XML_Value
[22:42:02] - > _XML_GetValue (/Profil/Element[10]/Name) = PicTEMP
[22:42:02] - > _XML_GetValue (/Profil/Element[10]/Source_Value) = medias/media_screenshot
[22:42:02] - > _XML_GetValue (/Profil/Element[10]/source_Origin) = Game
[22:42:02] - > _XML_GetValue (/Profil/Element[10]/Target_Width) = %0.250
[22:42:02] - > _XML_GetValue (/Profil/Element[10]/Target_Height) = %0.277
[22:42:02] - > _XML_GetValue (/Profil/Element[10]/Target_TopLeftX) = %0.016
[22:42:02] - > _XML_GetValue (/Profil/Element[10]/Target_TopLeftY) = %0.195
[22:42:02] - > _XML_GetValue (/Profil/Element[10]/Target_TopRightX) = EMPTY
[22:42:02] - > _XML_GetValue (/Profil/Element[10]/Target_TopRightY) = EMPTY
[22:42:02] - > _XML_GetValue (/Profil/Element[10]/Target_BottomLeftX) = EMPTY
[22:42:02] - > _XML_GetValue (/Profil/Element[10]/Target_BottomLeftY) = EMPTY
[22:42:02] - > _XML_GetValue (/Profil/Element[10]/Target_Maximize) = Yes
[22:42:02] - > _XML_GetValue (/Profil/Element[10]/Target_OriginX) = EMPTY
[22:42:02] - > _XML_GetValue (/Profil/Element[10]/Target_OriginY) = EMPTY
[22:42:02] - > _XML_GetValue (Data/jeu/medias/media_screenshot) = http://www.screenscraper.fr/api/mediaJeu.php?devid=Screech&devpassword=Screech201601281533y&softname=UniversalXMLScraper(TestDev)&crc=&md5=&sha1=&systemeid=19&jeuid=12679&media=ss&mediaformat=png
[22:42:02] - > _XML_GetValue (/Profil/Element[11]/Source_Type) = XML_Value
[22:42:02] - > _XML_GetValue (/Profil/Element[11]/Name) = LogoTEMP
[22:42:02] - > _XML_GetValue (/Profil/Element[11]/Source_Value) = medias/media_wheels/media_wheel_%COUNTRY%
[22:42:02] - > _XML_GetValue (/Profil/Element[11]/source_Origin) = System
[22:42:02] - > _XML_GetValue (/Profil/Element[11]/Target_Width) = %0.534
[22:42:02] - > _XML_GetValue (/Profil/Element[11]/Target_Height) = %0.139
[22:42:02] - > _XML_GetValue (/Profil/Element[11]/Target_TopLeftX) = LEFT
[22:42:02] - > _XML_GetValue (/Profil/Element[11]/Target_TopLeftY) = UP
[22:42:02] - > _XML_GetValue (/Profil/Element[11]/Target_TopRightX) = EMPTY
[22:42:02] - > _XML_GetValue (/Profil/Element[11]/Target_TopRightY) = EMPTY
[22:42:02] - > _XML_GetValue (/Profil/Element[11]/Target_BottomLeftX) = EMPTY
[22:42:02] - > _XML_GetValue (/Profil/Element[11]/Target_BottomLeftY) = EMPTY
[22:42:02] - > _XML_GetValue (/Profil/Element[11]/Target_Maximize) = Yes
[22:42:02] - > _XML_GetValue (/Profil/Element[11]/Target_OriginX) = %0.05
[22:42:02] - > _XML_GetValue (/Profil/Element[11]/Target_OriginY) = %0.05
[22:42:02] - > _XML_GetValue (/Profil/Country/Source_Value) = Data/jeu/region
[22:42:02] - > _XML_GetValue (Data/jeu/region) = Monde
[22:42:02] - > _XML_GetValue (Data/systeme[id=19]/medias/media_wheels/media_wheel_) = EMPTY
[22:42:02] - > _XML_GetValue (Data/systeme[id=19]/medias/media_wheels/media_wheel_fr) = EMPTY
[22:42:02] - > _XML_GetValue (Data/systeme[id=19]/medias/media_wheels/media_wheel_eu) = EMPTY
[22:42:02] - > _XML_GetValue (Data/systeme[id=19]/medias/media_wheels/media_wheel_us) = http://www.screenscraper.fr/api/mediaSysteme.php?devid=Screech&devpassword=Screech201601281533y&softname=UniversalXMLScraper(TestDev)&crc=&md5=&sha1=&systemeid=19&media=wheel(us)&mediaformat=png
[22:42:02] - > File Downloaded : C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\LogoTEMP.png
[22:42:02] - > -In 1 try and 0.26s
[22:42:02] - Resize Max : C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\LogoTEMP.png
[22:42:02] - > Origine = 600x300
[22:42:02] - > Finale = 284x142
[22:42:02] - > C:\Developpement\Github\Universal-XML-Scraper2\TEMP\MIX\LogoTEMP.png Created
[22:42:02] - > _XML_GetValue (Data/systeme[id=19]/medias/media_wheels/media_wheel_origine) = EMPTY
[22:42:02] - > _XML_GetValue (Data/systeme[id=19]/medias/media_wheels/media_wheel_jp) = EMPTY
[22:42:02] - > _XML_GetValue (Data/systeme[id=19]/medias/media_wheels/media_wheel_xx) = EMPTY
[22:42:02] - > _XML_GetValue (/Profil/Element[12]/Source_Type) = Fixe_Value
[22:42:02] - > _XML_GetValue (/Profil/Element[12]/Name) = FondSynoTEMP
[22:42:02] - > _XML_GetValue (/Profil/Element[12]/Source_Value) = Black.jpg
[22:42:02] - > _XML_GetValue (/Profil/Element[12]/Target_Width) = %0.534
[22:42:02] - > _XML_GetValue (/Profil/Element[12]/Target_Height) = %0.379
[22:42:02] - > _XML_GetValue (/Profil/Element[12]/Target_TopLeftX) = %0.016
[22:42:02] - > _XML_GetValue (/Profil/Element[12]/Target_TopLeftY) = %0.527
[22:42:02] - > _XML_GetValue (/Profil/Element[12]/Target_TopRightX) = EMPTY
[22:42:02] - > _XML_GetValue (/Profil/Element[12]/Target_TopRightY) = EMPTY
[22:42:02] - > _XML_GetValue (/Profil/Element[12]/Target_BottomLeftX) = EMPTY
[22:42:02] - > _XML_GetValue (/Profil/Element[12]/Target_BottomLeftY) = EMPTY
[22:42:02] - > _XML_GetValue (/Profil/Element[12]/Target_Maximize) = EMPTY
